Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
Pro Evolution Soccer 2015,XOne,2014,Sports,Konami Digital Entertainment,0.03,0.1,0.0,0.01,0.14,79.0,9.0,7.3,65.0,Konami,E,Microsoft
Risen 2: Dark Waters,X360,2012,Role-Playing,Deep Silver,0.05,0.08,0.0,0.01,0.14,60.0,18.0,6.0,58.0,Piranha Bytes,M,Microsoft
ArmA II,PC,2009,Shooter,505 Games,0.0,0.12,0.0,0.02,0.14,77.0,38.0,7.5,589.0,Bohemia Interactive,M,Microsoft
Spyro: A Hero's Tail,XB,2004,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,64.0,17.0,9.1,10.0,Eurocom Entertainment Software,E,Microsoft
Cities: Skylines,PC,2015,Simulation,Paradox Interactive,0.0,0.13,0.0,0.01,0.14,85.0,60.0,8.9,1404.0,Colossal Order,E,Microsoft
The Orange Box,PC,2007,Shooter,Electronic Arts,0.0,0.11,0.0,0.03,0.14,96.0,34.0,9.3,1495.0,Valve Software,M,Microsoft
Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14,93.0,33.0,9.0,1497.0,BioWare,T,Microsoft
Cabela's African Safari,X360,2006,Sports,Activision Value,0.13,0.0,0.0,0.01,0.14,53.0,4.0,5.0,8.0,FUN Labs,T,Microsoft
Just Cause,X360,2006,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,73.0,57.0,7.2,52.0,Avalanche Studios,M,Microsoft
X-Blades,X360,2009,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,50.0,39.0,5.4,14.0,Gaijin Entertainment,M,Microsoft
Homefront: The Revolution,XOne,2016,Shooter,Deep Silver,0.06,0.07,0.0,0.01,0.14,49.0,12.0,4.1,106.0,Deep Silver Dambuster Studios,M,Microsoft
Godzilla: Save the Earth,XB,2004,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,63.0,22.0,8.2,6.0,"Pipeworks Software, Inc.",T,Microsoft
Enclave,XB,2002,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,66.0,28.0,8.4,13.0,Starbreeze,M,Microsoft
Dino Crisis 3,XB,2003,Action,Capcom,0.08,0.03,0.03,0.0,0.14,51.0,28.0,4.1,22.0,Capcom,M,Microsoft
Risen,PC,2009,Role-Playing,Deep Silver,0.0,0.11,0.0,0.02,0.14,77.0,32.0,8.1,676.0,Piranha Bytes,M,Microsoft
Transformers: Devastation,XOne,2015,Action,Activision,0.09,0.04,0.0,0.01,0.14,75.0,25.0,7.9,55.0,PlatinumGames,T,Microsoft
The Darkness II,PC,2012,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14,77.0,20.0,7.6,448.0,Digital Extremes,M,Microsoft
Eragon,X360,2006,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,48.0,32.0,5.7,24.0,Stormfront Studios,T,Microsoft
Blazing Angels 2: Secret Missions of WWII,X360,2007,Simulation,Ubisoft,0.11,0.02,0.0,0.01,0.14,72.0,24.0,7.8,12.0,Ubisoft Romania,T,Microsoft
How to Train Your Dragon,X360,2010,Action,Activision,0.11,0.02,0.0,0.01,0.14,58.0,23.0,7.6,10.0,Etranges Libellules,E10+,Microsoft
Battlefield: Hardline,PC,2015,Shooter,Electronic Arts,0.0,0.13,0.0,0.01,0.14,71.0,31.0,3.8,773.0,Visceral Games,M,Microsoft
Dead Rising 2,PC,2010,Action,Capcom,0.1,0.02,0.0,0.01,0.14,78.0,17.0,6.3,211.0,Blue Castle Games,M,Microsoft
Heroes over Europe,X360,2009,Simulation,Ubisoft,0.1,0.02,0.0,0.01,0.14,62.0,39.0,8.1,9.0,Transmission Games,T,Microsoft
Create,X360,2010,Action,Electronic Arts,0.1,0.03,0.0,0.01,0.14,60.0,19.0,5.8,10.0,EA Bright Light,E,Microsoft
NBA Jam,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,68.0,17.0,9.1,7.0,Acclaim,E,Microsoft
NCIS,X360,2011,Adventure,Ubisoft,0.1,0.02,0.0,0.01,0.14,35.0,11.0,4.7,7.0,Ubisoft,T,Microsoft
Apex,XB,2003,Racing,Atari,0.1,0.03,0.0,0.0,0.14,74.0,26.0,9.1,7.0,Milestone S.r.l,E,Microsoft
Call of Duty: Infinite Warfare,PC,2016,Shooter,Activision,0.04,0.08,0.0,0.01,0.14,73.0,16.0,3.0,440.0,Infinity Ward,M,Microsoft
MotoGP '06,X360,2006,Racing,THQ,0.11,0.01,0.0,0.01,0.14,80.0,50.0,7.7,13.0,"Climax Group, Climax Studios",E,Microsoft
Gladius,XB,2003,Strategy,Activision,0.1,0.03,0.0,0.0,0.14,79.0,31.0,8.5,22.0,LucasArts,T,Microsoft
Legends of Wrestling,XB,2002,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,65.0,10.0,5.8,4.0,Acclaim,T,Microsoft
Red Orchestra 2: Heroes of Stalingrad,PC,2011,Shooter,Tripwire Interactive,0.04,0.07,0.0,0.02,0.14,76.0,49.0,7.3,729.0,Tripwire Interactive,M,Microsoft
Blade II,XB,2002,Action,Activision,0.1,0.03,0.0,0.0,0.13,53.0,20.0,4.0,4.0,Mucky Foot Productions,M,Microsoft
Hulk Hogan's Main Event,X360,2011,Fighting,505 Games,0.1,0.02,0.0,0.01,0.13,26.0,4.0,2.2,20.0,Panic Button,T,Microsoft
Divinity II: The Dragon Knight Saga,X360,2010,Role-Playing,Focus Home Interactive,0.11,0.02,0.0,0.01,0.13,72.0,13.0,7.8,50.0,Larian Studios,M,Microsoft
NHL 2K8,X360,2007,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,71.0,43.0,7.4,16.0,Kush Games,E10+,Microsoft
Life is Strange,XOne,2016,Adventure,Square Enix,0.09,0.03,0.0,0.01,0.13,85.0,4.0,8.7,123.0,DONTNOD Entertainment,M,Microsoft
Chessmaster,XB,2004,Misc,Ubisoft,0.1,0.03,0.0,0.0,0.13,79.0,12.0,9.0,6.0,Ubisoft,E,Microsoft
Superman: The Man of Steel,XB,2002,Action,Atari,0.1,0.03,0.0,0.0,0.13,44.0,19.0,6.0,11.0,Circus Freak,T,Microsoft
Fatal Inertia,X360,2007,Racing,Tecmo Koei,0.12,0.0,0.0,0.01,0.13,61.0,30.0,4.2,19.0,Koei,E10+,Microsoft
Kung-Fu: High Impact,X360,2011,Action,Black Bean Games,0.08,0.05,0.0,0.01,0.13,56.0,18.0,7.8,20.0,Virtual Air Guitar Company,T,Microsoft
Tomb Raider: Legend,XB,2006,Action,Eidos Interactive,0.1,0.03,0.0,0.0,0.13,82.0,40.0,7.2,13.0,Crystal Dynamics,T,Microsoft
Warcraft III: Reign of Chaos,PC,2002,Strategy,Vivendi Games,0.03,0.09,0.0,0.02,0.13,92.0,40.0,9.1,1023.0,Blizzard Entertainment,T,Microsoft
Rumble Roses XX,X360,2006,Fighting,Konami Digital Entertainment,0.07,0.01,0.04,0.01,0.13,62.0,54.0,6.6,28.0,Konami,M,Microsoft
Total War: WARHAMMER,PC,2016,Strategy,Sega,0.0,0.12,0.0,0.01,0.13,86.0,77.0,7.3,556.0,Creative Assembly,T,Microsoft
Mission: Impossible - Operation Surma,XB,2003,Platform,Atari,0.1,0.03,0.0,0.0,0.13,67.0,27.0,6.8,4.0,Paradigm Entertainment,T,Microsoft
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,70.0,14.0,2.5,1967.0,"Rocksteady Studios, Iron Galaxy Studios",M,Microsoft
Mega Man Anniversary Collection,XB,2005,Platform,Capcom,0.1,0.03,0.0,0.0,0.13,80.0,12.0,9.2,5.0,Atomic Planet Entertainment,E,Microsoft
Diablo II,PC,2000,Role-Playing,Havas Interactive,0.01,0.1,0.0,0.02,0.13,88.0,34.0,8.8,1056.0,Blizzard North,M,Microsoft
Sonic Riders,XB,2006,Racing,Sega,0.1,0.03,0.0,0.0,0.13,56.0,33.0,8.1,7.0,Sonic Team,E,Microsoft
Shrek Super Party,XB,2002,Misc,TDK Mediactive,0.1,0.03,0.0,0.0,0.13,33.0,9.0,8.0,11.0,Mass Media,E,Microsoft
Venetica,X360,2010,Role-Playing,DTP Entertainment,0.09,0.03,0.0,0.01,0.13,42.0,14.0,7.3,18.0,Deck 13,T,Microsoft
Persona 4: Arena,X360,2012,Fighting,Atlus,0.08,0.01,0.03,0.01,0.13,83.0,21.0,7.3,60.0,Arc System Works,T,Microsoft
Cabela's Alaskan Adventure,X360,2006,Sports,Activision,0.12,0.0,0.0,0.01,0.13,48.0,11.0,5.6,17.0,FUN Labs,T,Microsoft
Heroes of the Pacific,XB,2005,Simulation,Codemasters,0.1,0.03,0.0,0.0,0.13,76.0,33.0,8.2,5.0,IR Gurus Interactive Ltd.,T,Microsoft
RollerCoaster Tycoon,XB,2003,Strategy,Atari,0.1,0.03,0.0,0.0,0.13,62.0,8.0,8.3,12.0,Atari,E,Microsoft
NightCaster,XB,2002,Action,Microsoft Game Studios,0.1,0.03,0.0,0.0,0.13,61.0,27.0,5.7,7.0,Jaleco Entertainment,T,Microsoft
Otogi: Myth of Demons,XB,2002,Action,Sega,0.08,0.02,0.03,0.0,0.13,80.0,40.0,8.5,28.0,From Software,T,Microsoft
Rango: The Video Game,X360,2011,Action,Electronic Arts,0.06,0.06,0.0,0.01,0.13,68.0,25.0,8.0,9.0,Behaviour Interactive,E10+,Microsoft
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,48.0,20.0,5.6,8.0,Konami,T,Microsoft
Steel Battalion: Heavy Armor,X360,2012,Misc,Capcom,0.08,0.02,0.02,0.01,0.13,38.0,58.0,2.4,92.0,From Software,M,Microsoft
Green Lantern: Rise of the Manhunters,X360,2011,Action,Warner Bros. Interactive Entertainment,0.07,0.04,0.0,0.01,0.13,59.0,17.0,7.2,23.0,Double Helix Games,T,Microsoft
All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,74.0,20.0,8.4,7.0,Acclaim,E,Microsoft
Onechanbara: Bikini Samurai Squad,X360,2006,Action,D3Publisher,0.11,0.01,0.0,0.01,0.13,39.0,39.0,6.4,55.0,Tamsoft,M,Microsoft
Spartan: Total Warrior,XB,2005,Action,Sega,0.1,0.03,0.0,0.0,0.13,73.0,36.0,8.8,12.0,Creative Assembly,M,Microsoft
Advent Rising,XB,2005,Action,THQ,0.1,0.03,0.0,0.0,0.13,68.0,50.0,7.5,68.0,GlyphX Games,T,Microsoft
Dynasty Warriors 5 Empires,X360,2006,Action,Tecmo Koei,0.11,0.01,0.0,0.01,0.13,61.0,40.0,8.2,19.0,Omega Force,T,Microsoft
Burnout,XB,2002,Racing,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.13,75.0,13.0,6.6,12.0,Criterion Games,E,Microsoft
Jurassic: The Hunted,X360,2009,Shooter,Activision,0.12,0.0,0.0,0.01,0.13,60.0,4.0,7.2,21.0,Activision,T,Microsoft
Hour of Victory,X360,2007,Shooter,Midway Games,0.1,0.01,0.0,0.01,0.13,37.0,33.0,3.0,40.0,Nfusion,T,Microsoft
Crash Tag Team Racing,XB,2005,Racing,Vivendi Games,0.09,0.03,0.0,0.0,0.13,69.0,17.0,7.8,11.0,Radical Entertainment,E10+,Microsoft
Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.13,70.0,21.0,8.1,15.0,Curly Monsters,T,Microsoft
Armed and Dangerous,XB,2003,Shooter,LucasArts,0.09,0.03,0.0,0.0,0.13,79.0,41.0,7.2,15.0,Planet Moon Studios,T,Microsoft
Project CARS,PC,2015,Racing,Slightly Mad Studios,0.0,0.12,0.0,0.01,0.13,83.0,48.0,7.1,418.0,Slightly Mad Studios,E,Microsoft
Just Cause 2,PC,2010,Action,Square Enix,0.0,0.1,0.0,0.02,0.12,84.0,33.0,7.7,838.0,Avalanche Studios,M,Microsoft
DiRT Rally,XOne,2016,Racing,Codemasters,0.04,0.08,0.0,0.01,0.12,86.0,17.0,8.0,60.0,Codemasters,E,Microsoft
Sleeping Dogs,PC,2012,Action,Square Enix ,0.06,0.05,0.0,0.01,0.12,81.0,23.0,8.2,1209.0,United Front Games,M,Microsoft
Eat Lead: The Return of Matt Hazard,X360,2009,Shooter,D3Publisher,0.1,0.01,0.0,0.01,0.12,53.0,53.0,7.0,27.0,Vicious Cycle,T,Microsoft
Lemony Snicket's A Series of Unfortunate Events,XB,2004,Platform,Activision,0.09,0.03,0.0,0.0,0.12,70.0,17.0,7.2,5.0,Activision,E,Microsoft
Ice Age: Dawn of the Dinosaurs,X360,2009,Action,Activision,0.09,0.02,0.0,0.01,0.12,68.0,28.0,7.5,6.0,Activision,E10+,Microsoft
Red Faction II,XB,2003,Shooter,THQ,0.09,0.03,0.0,0.0,0.12,74.0,20.0,5.8,11.0,Outrage Games,M,Microsoft
Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,73.0,38.0,8.4,22.0,Beep Industries,T,Microsoft
Blackwater,X360,2011,Shooter,505 Games,0.09,0.02,0.0,0.01,0.12,37.0,12.0,4.5,14.0,Zombie Studios,T,Microsoft
Chase: Hollywood Stunt Driver,XB,2002,Racing,BAM! Entertainment,0.09,0.03,0.0,0.0,0.12,60.0,14.0,7.4,5.0,I-Imagine,T,Microsoft
Killer is Dead,X360,2013,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12,64.0,38.0,7.2,144.0,Grasshopper Manufacture,M,Microsoft
Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0.0,0.01,0.12,33.0,7.0,4.3,6.0,THQ Australia,E10+,Microsoft
Cel Damage,XB,2001,Racing,Electronic Arts,0.09,0.03,0.0,0.0,0.12,65.0,24.0,8.4,7.0,Pseudo Interactive,T,Microsoft
Breakdown,XB,2004,Adventure,Electronic Arts,0.09,0.03,0.0,0.0,0.12,71.0,62.0,8.2,17.0,Namco,M,Microsoft
Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0.0,0.11,0.0,0.01,0.12,86.0,45.0,7.9,915.0,"Crystal Dynamics, Nixxes Software",M,Microsoft
Dishonored 2,PC,2016,Action,Bethesda Softworks,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6.0,383.0,Arkane Studios,M,Microsoft
NPPL: Championship Paintball 2009,X360,2008,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,44.0,9.0,7.3,9.0,FUN Labs,E10+,Microsoft
College Hoops 2K6,X360,2006,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,70.0,17.0,7.3,11.0,2K Sports,E,Microsoft
Tony Hawk's Pro Skater 5,XOne,2015,Sports,Activision,0.09,0.02,0.0,0.01,0.12,39.0,18.0,2.1,132.0,Robomodo,T,Microsoft
Pinball Hall of Fame: The Williams Collection,X360,2009,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,83.0,18.0,8.3,16.0,Farsight Studios,E10+,Microsoft
Power Gig: Rise of the SixString,X360,2010,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,Seven45 Studios,T,Microsoft
NFL Head Coach,XB,2006,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,69.0,26.0,7.1,9.0,EA Tiburon,E,Microsoft
Psychonauts,XB,2005,Platform,THQ,0.09,0.03,0.0,0.0,0.12,88.0,54.0,9.0,71.0,Double Fine Productions,T,Microsoft
Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,75.0,29.0,8.4,559.0,Spicy Horse,M,Microsoft
Raiden IV,X360,2008,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,63.0,4.0,7.8,10.0,Moss,E10+,Microsoft
Phantasy Star Universe,X360,2006,Role-Playing,Sega,0.09,0.01,0.0,0.01,0.12,64.0,34.0,7.4,42.0,Sonic Team,T,Microsoft
Castlevania: Curse of Darkness,XB,2005,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,74.0,26.0,7.0,13.0,Konami,M,Microsoft
Lost Planet 3,X360,2013,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,58.0,43.0,5.8,142.0,Spark Unlimited,T,Microsoft
CSI: Crime Scene Investigation,XB,2004,Adventure,Ubisoft,0.09,0.03,0.0,0.0,0.12,45.0,14.0,7.3,4.0,369 Interactive,M,Microsoft
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003,Action,Vivendi Games,0.09,0.03,0.0,0.0,0.12,73.0,26.0,8.4,14.0,Eurocom Entertainment Software,T,Microsoft
Tropico 5,PC,2014,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7.0,351.0,Haemimont,T,Microsoft
FIFA 17,PC,2016,Sports,Electronic Arts,0.0,0.11,0.0,0.01,0.12,84.0,12.0,4.2,160.0,"EA Sports, EA Vancouver",E,Microsoft
NHL 2K3,XB,2002,Sports,Sega,0.09,0.02,0.0,0.0,0.12,89.0,17.0,7.1,14.0,Treyarch,E,Microsoft
Darkspore,PC,2011,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.01,0.12,65.0,52.0,6.0,133.0,Maxis,T,Microsoft
Self-Defense Training Camp,X360,2011,Sports,Ubisoft,0.08,0.03,0.0,0.01,0.12,21.0,5.0,5.0,25.0,Ubisoft,T,Microsoft
Sphinx and the Cursed Mummy,XB,2003,Action,THQ,0.09,0.02,0.0,0.0,0.12,79.0,21.0,9.1,11.0,Eurocom Entertainment Software,T,Microsoft
Cabela's Deer Hunt 2005 Season,XB,2004,Sports,Activision,0.09,0.02,0.0,0.0,0.11,59.0,5.0,7.5,6.0,Sand Grain Studios,T,Microsoft
Dead Man's Hand,XB,2004,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,62.0,31.0,8.1,9.0,Human Head Studios,T,Microsoft
Lost Horizon,PC,2010,Adventure,Deep Silver,0.0,0.1,0.0,0.02,0.11,77.0,24.0,7.9,27.0,Animation Arts,T,Microsoft
Fantastic Four: Rise of the Silver Surfer,X360,2007,Action,Take-Two Interactive,0.1,0.01,0.0,0.01,0.11,45.0,30.0,5.4,16.0,Visual Concepts,T,Microsoft
Monster Madness: Battle for Suburbia,X360,2007,Shooter,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,55.0,29.0,5.2,18.0,"Artificial Studios, Immersion Software & Graphics",T,Microsoft
NFL Head Coach 09,X360,2008,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,67.0,14.0,8.4,28.0,EA Tiburon,E,Microsoft
Blood Drive,X360,2010,Racing,Activision,0.09,0.01,0.0,0.01,0.11,40.0,21.0,6.5,10.0,Sidhe Interactive,M,Microsoft
Phantom Dust,XB,2004,Action,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,81.0,37.0,8.5,35.0,Microsoft Game Studios Japan,T,Microsoft
Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,0.08,0.02,0.0,0.0,0.11,75.0,55.0,8.1,16.0,Wideload Games Inc.,M,Microsoft
Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0.0,0.0,0.11,25.0,13.0,3.6,18.0,HotGen,T,Microsoft
Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,55.0,30.0,6.7,20.0,Black Hole Games,M,Microsoft
Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,67.0,17.0,7.7,6.0,Ubisoft Montreal,T,Microsoft
The King of Fighters XII,X360,2009,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,63.0,57.0,4.2,33.0,SNK Playmore,T,Microsoft
Spy vs Spy,XB,2005,Action,Global Star,0.08,0.02,0.0,0.0,0.11,53.0,34.0,8.0,8.0,Vicious Cycle,T,Microsoft
NHL Hitz 20-03,XB,2002,Sports,Midway Games,0.08,0.02,0.0,0.0,0.11,81.0,19.0,8.5,13.0,Black Box,E,Microsoft
Murakumo: Renegade Mech Pursuit,XB,2002,Shooter,From Software,0.04,0.01,0.06,0.0,0.11,48.0,18.0,7.5,4.0,From Software,T,Microsoft
Gun Metal,XB,2002,Shooter,Rage Software,0.08,0.02,0.0,0.0,0.11,63.0,17.0,7.6,8.0,Rage Software,T,Microsoft
Where the Wild Things Are,X360,2009,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,51.0,10.0,5.4,5.0,Griptonite Games,E10+,Microsoft
Open Season,X360,2006,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59.0,15.0,7.3,9.0,Ubisoft,E10+,Microsoft
Call of Juarez: The Cartel,PC,2011,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,Ubisoft,M,Microsoft
Space Chimps,X360,2008,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,57.0,7.0,5.3,12.0,Red Tribe,E10+,Microsoft
Stronghold,PC,2001,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,81.0,19.0,8.9,224.0,FireFly Studios,T,Microsoft
Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,Bugbear,T,Microsoft
ESPN NHL Hockey,XB,2003,Sports,Sega,0.08,0.02,0.0,0.0,0.11,88.0,25.0,8.4,24.0,Kush Games,E,Microsoft
Truth or Lies,X360,2010,Misc,THQ,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,THQ,T,Microsoft
Project: Snowblind,XB,2005,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,79.0,44.0,7.0,10.0,Crystal Dynamics,T,Microsoft
Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0.0,0.0,0.11,76.0,15.0,8.3,7.0,Toys for Bob,E,Microsoft
Karaoke Revolution Presents American Idol Encore,X360,2008,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,70.0,7.0,7.0,6.0,Blitz Games,E,Microsoft
Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,50.0,15.0,7.1,8.0,"Majesco Games, Majesco",E10+,Microsoft
NHL Rivals 2004,XB,2003,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,65.0,39.0,8.8,20.0,Microsoft Game Studios,E,Microsoft
Bodycount,X360,2011,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11,53.0,61.0,4.7,73.0,Guildford Studio,M,Microsoft
Michael Phelps: Push the Limit,X360,2011,Sports,505 Games,0.09,0.01,0.0,0.01,0.11,48.0,10.0,3.5,6.0,Blitz Games,E,Microsoft
Batman: Return to Arkham,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.05,0.05,0.0,0.01,0.11,77.0,6.0,8.2,43.0,"Rocksteady Studios, Virtuos",T,Microsoft
Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11,39.0,20.0,0.5,8.0,"High Voltage Software, Backbone Entertainment",E,Microsoft
Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,Electronic Arts,0.08,0.02,0.0,0.0,0.11,69.0,29.0,8.8,4.0,Krome Studios,E,Microsoft
BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.11,58.0,26.0,7.8,9.0,"Z-Axis, Ltd.",M,Microsoft
Pimp My Ride,X360,2006,Racing,Activision,0.1,0.0,0.0,0.01,0.11,38.0,14.0,3.8,29.0,Eutechnyx,T,Microsoft
Hellboy: The Science of Evil,X360,2008,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,44.0,31.0,5.7,9.0,Krome Studios,T,Microsoft
NBA Live 16,XOne,2015,Sports,Electronic Arts,0.09,0.01,0.0,0.01,0.11,60.0,17.0,5.6,62.0,EA Sports,E,Microsoft
Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0.0,0.02,0.11,77.0,11.0,8.3,337.0,Sega,E,Microsoft
[Prototype 2],PC,2012,Action,Activision,0.07,0.03,0.0,0.01,0.11,76.0,12.0,6.4,389.0,Radical Entertainment,M,Microsoft
Cabela's North American Adventures,X360,2010,Sports,Activision,0.1,0.0,0.0,0.01,0.11,51.0,5.0,9.0,4.0,FUN Labs,T,Microsoft
Shrek: Forever After,X360,2010,Platform,Activision,0.1,0.0,0.0,0.01,0.11,62.0,22.0,6.2,9.0,Xpec,E10+,Microsoft
Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,Konami,E,Microsoft
ArmA III,PC,2013,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,Bohemia Interactive,M,Microsoft
Rogue Warrior,X360,2009,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,28.0,33.0,2.8,64.0,Rebellion,M,Microsoft
Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,64.0,27.0,8.2,11.0,Warthog,M,Microsoft
Fight Club,XB,2004,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,37.0,29.0,4.7,13.0,Genuine Games,M,Microsoft
Tom Clancy's Splinter Cell: Conviction,PC,2010,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11,83.0,20.0,5.2,672.0,Ubisoft Montreal,M,Microsoft
FlatOut: Ultimate Carnage,X360,2007,Racing,Empire Interactive,0.07,0.02,0.0,0.01,0.11,80.0,44.0,8.8,66.0,Bugbear,T,Microsoft
Dead to Rights II,XB,2005,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,54.0,35.0,7.4,5.0,Namco,M,Microsoft
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,7.0,6.5,10.0,Vicious Cycle,E10+,Microsoft
Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1,47.0,4.0,5.3,6.0,Ubisoft,E10+,Microsoft
UFC: Tapout 2,XB,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,66.0,14.0,7.3,4.0,DreamFactory,T,Microsoft
The Book of Unwritten Tales,PC,2009,Adventure,HMH Interactive,0.0,0.08,0.0,0.02,0.1,82.0,32.0,8.2,144.0,KING Art,T,Microsoft
Vexx,XB,2003,Platform,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.1,70.0,21.0,8.5,10.0,Acclaim,T,Microsoft
Pariah,XB,2005,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,70.0,52.0,7.4,19.0,Digital Extremes,M,Microsoft
Metal Slug 3,XB,2004,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76.0,56.0,5.1,15.0,SNK,T,Microsoft
Winning Eleven: Pro Evolution Soccer 2007,X360,2006,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,79.0,22.0,6.5,33.0,KCET,E,Microsoft
Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,InXile Entertainment,M,Microsoft
